timestamp,amount,bank,platform,fraud_type,upi_id,phishing_url
2025-02-02 00:00:00,9166,HDFC,PhonePe,Phishing Link,scammer476@okicici,http://verify-kyc-3731.com/login
2025-02-02 00:00:00,19004,SBI,PhonePe,Phishing Link,scammer772@okicici,http://verify-kyc-6689.com/login
2025-02-02 00:00:00,15138,Kotak,GooglePay,Phishing Link,scammer398@okicici,http://verify-kyc-9967.com/login
2025-02-02 00:00:00,38195,ICICI,GooglePay,Fake Customer Care,scammer282@okicici,http://verify-kyc-4454.com/login
2025-02-02 00:00:00,8492,Axis,GooglePay,Fake Customer Care,scammer898@okicici,http://verify-kyc-6892.com/login
2025-02-02 00:00:00,24443,HDFC,PhonePe,SIM Swap,scammer215@okicici,http://verify-kyc-3145.com/login
2025-02-02 00:00:00,44486,HDFC,Paytm,Fake Customer Care,scammer335@okicici,http://verify-kyc-7335.com/login
2025-02-02 00:00:00,15410,Axis,GooglePay,Fake Customer Care,scammer860@okicici,http://verify-kyc-1756.com/login
2025-02-02 00:00:00,32110,Axis,GooglePay,OTP SMS,scammer732@okicici,http://verify-kyc-3389.com/login
2025-02-02 00:00:00,25526,SBI,PhonePe,Fake Customer Care,scammer108@okicici,http://verify-kyc-5357.com/login
2025-02-02 00:00:00,29331,Axis,Paytm,QR Code Scam,scammer570@okicici,http://verify-kyc-1171.com/login
2025-02-02 00:00:00,2881,HDFC,GooglePay,Fake Customer Care,scammer705@okicici,http://verify-kyc-1106.com/login
2025-02-02 00:00:00,22784,Axis,AmazonPay,SIM Swap,scammer667@okicici,http://verify-kyc-3906.com/login
2025-02-02 00:00:00,34625,HDFC,PhonePe,Phishing Link,scammer256@okicici,http://verify-kyc-4009.com/login
2025-02-03 00:00:00,27460,SBI,GooglePay,OTP SMS,scammer392@okicici,http://verify-kyc-7510.com/login
2025-02-03 00:00:00,24081,SBI,GooglePay,SIM Swap,scammer777@okicici,http://verify-kyc-4005.com/login
2025-02-03 00:00:00,7102,HDFC,Paytm,SIM Swap,scammer928@okicici,http://verify-kyc-3463.com/login
2025-02-03 00:00:00,35662,SBI,GooglePay,Fake Customer Care,scammer798@okicici,http://verify-kyc-3514.com/login
2025-02-03 00:00:00,40155,SBI,AmazonPay,SIM Swap,scammer365@okicici,http://verify-kyc-5198.com/login
2025-02-03 00:00:00,3999,Axis,AmazonPay,QR Code Scam,scammer303@okicici,http://verify-kyc-1049.com/login
2025-02-03 00:00:00,28304,ICICI,PhonePe,Phishing Link,scammer126@okicici,http://verify-kyc-9241.com/login
2025-02-03 00:00:00,11375,SBI,AmazonPay,SIM Swap,scammer266@okicici,http://verify-kyc-2633.com/login
2025-02-03 00:00:00,23180,Axis,GooglePay,SIM Swap,scammer160@okicici,http://verify-kyc-1837.com/login
2025-02-04 00:00:00,24794,HDFC,AmazonPay,QR Code Scam,scammer848@okicici,http://verify-kyc-6419.com/login
2025-02-04 00:00:00,7103,Axis,AmazonPay,OTP SMS,scammer552@okicici,http://verify-kyc-1908.com/login
2025-02-04 00:00:00,45744,ICICI,Paytm,Phishing Link,scammer794@okicici,http://verify-kyc-5858.com/login
2025-02-04 00:00:00,7908,Axis,AmazonPay,QR Code Scam,scammer682@okicici,http://verify-kyc-3510.com/login
2025-02-04 00:00:00,15943,ICICI,PhonePe,Phishing Link,scammer586@okicici,http://verify-kyc-7881.com/login
2025-02-04 00:00:00,23242,Axis,AmazonPay,OTP SMS,scammer627@okicici,http://verify-kyc-4134.com/login
2025-02-04 00:00:00,48608,Axis,AmazonPay,QR Code Scam,scammer284@okicici,http://verify-kyc-5759.com/login
2025-02-04 00:00:00,30749,ICICI,AmazonPay,Fake Customer Care,scammer751@okicici,http://verify-kyc-5653.com/login
2025-02-04 00:00:00,27847,Axis,AmazonPay,OTP SMS,scammer938@okicici,http://verify-kyc-1505.com/login
2025-02-04 00:00:00,12980,ICICI,AmazonPay,Phishing Link,scammer593@okicici,http://verify-kyc-6564.com/login
2025-02-05 00:00:00,18099,SBI,PhonePe,QR Code Scam,scammer435@okicici,http://verify-kyc-6058.com/login
2025-02-05 00:00:00,49542,HDFC,GooglePay,Fake Customer Care,scammer777@okicici,http://verify-kyc-4037.com/login
2025-02-05 00:00:00,13964,ICICI,Paytm,Fake Customer Care,scammer774@okicici,http://verify-kyc-7377.com/login
2025-02-05 00:00:00,46899,Axis,PhonePe,SIM Swap,scammer649@okicici,http://verify-kyc-4823.com/login
2025-02-05 00:00:00,37684,Axis,AmazonPay,Fake Customer Care,scammer553@okicici,http://verify-kyc-9235.com/login
2025-02-05 00:00:00,22043,HDFC,Paytm,SIM Swap,scammer909@okicici,http://verify-kyc-5169.com/login
2025-02-05 00:00:00,41487,Kotak,GooglePay,Phishing Link,scammer118@okicici,http://verify-kyc-4608.com/login
2025-02-05 00:00:00,40174,Axis,AmazonPay,SIM Swap,scammer397@okicici,http://verify-kyc-7001.com/login
2025-02-05 00:00:00,5721,Axis,GooglePay,Fake Customer Care,scammer528@okicici,http://verify-kyc-1735.com/login
2025-02-06 00:00:00,10555,SBI,Paytm,Phishing Link,scammer351@okicici,http://verify-kyc-9637.com/login
2025-02-06 00:00:00,19314,Kotak,GooglePay,SIM Swap,scammer693@okicici,http://verify-kyc-6855.com/login
2025-02-06 00:00:00,35793,Kotak,PhonePe,OTP SMS,scammer773@okicici,http://verify-kyc-7808.com/login
2025-02-06 00:00:00,44996,HDFC,GooglePay,OTP SMS,scammer751@okicici,http://verify-kyc-7623.com/login
2025-02-06 00:00:00,40638,Kotak,Paytm,OTP SMS,scammer786@okicici,http://verify-kyc-4605.com/login
2025-02-06 00:00:00,13215,Axis,Paytm,Fake Customer Care,scammer193@okicici,http://verify-kyc-3192.com/login
2025-02-06 00:00:00,38367,HDFC,PhonePe,OTP SMS,scammer589@okicici,http://verify-kyc-2947.com/login
2025-02-06 00:00:00,9846,HDFC,Paytm,Phishing Link,scammer302@okicici,http://verify-kyc-2291.com/login
2025-02-06 00:00:00,27622,HDFC,Paytm,QR Code Scam,scammer735@okicici,http://verify-kyc-2380.com/login
2025-02-06 00:00:00,42178,ICICI,GooglePay,OTP SMS,scammer434@okicici,http://verify-kyc-1587.com/login
2025-02-07 00:00:00,16390,Kotak,GooglePay,QR Code Scam,scammer847@okicici,http://verify-kyc-9090.com/login
2025-02-07 00:00:00,48442,Axis,PhonePe,Fake Customer Care,scammer707@okicici,http://verify-kyc-2931.com/login
2025-02-07 00:00:00,8046,ICICI,AmazonPay,OTP SMS,scammer759@okicici,http://verify-kyc-1040.com/login
2025-02-07 00:00:00,48445,Kotak,PhonePe,OTP SMS,scammer959@okicici,http://verify-kyc-8799.com/login
2025-02-07 00:00:00,43511,Kotak,GooglePay,Fake Customer Care,scammer949@okicici,http://verify-kyc-4085.com/login
2025-02-08 00:00:00,34894,HDFC,Paytm,QR Code Scam,scammer977@okicici,http://verify-kyc-5911.com/login
2025-02-08 00:00:00,47456,Axis,GooglePay,QR Code Scam,scammer484@okicici,http://verify-kyc-5376.com/login
2025-02-08 00:00:00,11364,Axis,GooglePay,OTP SMS,scammer790@okicici,http://verify-kyc-3781.com/login
2025-02-08 00:00:00,19837,HDFC,GooglePay,QR Code Scam,scammer473@okicici,http://verify-kyc-1165.com/login
2025-02-08 00:00:00,31176,Kotak,Paytm,OTP SMS,scammer304@okicici,http://verify-kyc-3055.com/login
2025-02-08 00:00:00,41130,Kotak,GooglePay,SIM Swap,scammer450@okicici,http://verify-kyc-4478.com/login
2025-02-08 00:00:00,42605,ICICI,AmazonPay,Phishing Link,scammer477@okicici,http://verify-kyc-2014.com/login
2025-02-08 00:00:00,5202,SBI,Paytm,Phishing Link,scammer335@okicici,http://verify-kyc-4855.com/login
2025-02-08 00:00:00,49685,Axis,Paytm,SIM Swap,scammer778@okicici,http://verify-kyc-3473.com/login
2025-02-09 00:00:00,41403,Kotak,PhonePe,SIM Swap,scammer655@okicici,http://verify-kyc-6470.com/login
2025-02-09 00:00:00,20189,SBI,AmazonPay,OTP SMS,scammer895@okicici,http://verify-kyc-5598.com/login
2025-02-09 00:00:00,15353,HDFC,GooglePay,QR Code Scam,scammer462@okicici,http://verify-kyc-5335.com/login
2025-02-09 00:00:00,47414,HDFC,Paytm,SIM Swap,scammer876@okicici,http://verify-kyc-2740.com/login
2025-02-09 00:00:00,15514,Kotak,PhonePe,Phishing Link,scammer946@okicici,http://verify-kyc-9981.com/login
2025-02-09 00:00:00,49613,Kotak,GooglePay,Phishing Link,scammer279@okicici,http://verify-kyc-4156.com/login
2025-02-09 00:00:00,19364,SBI,GooglePay,OTP SMS,scammer707@okicici,http://verify-kyc-7225.com/login
2025-02-09 00:00:00,4446,SBI,PhonePe,OTP SMS,scammer114@okicici,http://verify-kyc-6130.com/login
2025-02-09 00:00:00,41910,Axis,AmazonPay,OTP SMS,scammer924@okicici,http://verify-kyc-2398.com/login
2025-02-09 00:00:00,49214,HDFC,PhonePe,SIM Swap,scammer354@okicici,http://verify-kyc-4143.com/login
2025-02-09 00:00:00,27218,SBI,GooglePay,OTP SMS,scammer339@okicici,http://verify-kyc-2637.com/login
2025-02-09 00:00:00,7624,HDFC,PhonePe,QR Code Scam,scammer871@okicici,http://verify-kyc-4122.com/login
2025-02-09 00:00:00,44610,ICICI,PhonePe,QR Code Scam,scammer226@okicici,http://verify-kyc-2410.com/login
2025-02-10 00:00:00,21911,HDFC,Paytm,Fake Customer Care,scammer546@okicici,http://verify-kyc-5281.com/login
2025-02-10 00:00:00,42179,ICICI,PhonePe,Fake Customer Care,scammer769@okicici,http://verify-kyc-3874.com/login
2025-02-10 00:00:00,5511,ICICI,Paytm,Phishing Link,scammer820@okicici,http://verify-kyc-4140.com/login
2025-02-10 00:00:00,31213,HDFC,GooglePay,QR Code Scam,scammer260@okicici,http://verify-kyc-3294.com/login
2025-02-10 00:00:00,29271,SBI,AmazonPay,Phishing Link,scammer892@okicici,http://verify-kyc-3747.com/login
2025-02-10 00:00:00,27744,ICICI,GooglePay,Fake Customer Care,scammer152@okicici,http://verify-kyc-4332.com/login
2025-02-10 00:00:00,14103,HDFC,GooglePay,QR Code Scam,scammer601@okicici,http://verify-kyc-5098.com/login
2025-02-10 00:00:00,15958,ICICI,GooglePay,SIM Swap,scammer434@okicici,http://verify-kyc-6944.com/login
2025-02-10 00:00:00,30619,Kotak,PhonePe,QR Code Scam,scammer640@okicici,http://verify-kyc-3730.com/login
2025-02-10 00:00:00,9904,ICICI,Paytm,OTP SMS,scammer733@okicici,http://verify-kyc-9183.com/login
2025-02-10 00:00:00,35340,Kotak,PhonePe,SIM Swap,scammer329@okicici,http://verify-kyc-4409.com/login
2025-02-10 00:00:00,49443,Axis,AmazonPay,Fake Customer Care,scammer427@okicici,http://verify-kyc-3119.com/login
2025-02-10 00:00:00,41292,ICICI,Paytm,Phishing Link,scammer676@okicici,http://verify-kyc-7182.com/login
2025-02-10 00:00:00,16154,Kotak,GooglePay,SIM Swap,scammer391@okicici,http://verify-kyc-9441.com/login
2025-02-11 00:00:00,47516,HDFC,GooglePay,QR Code Scam,scammer139@okicici,http://verify-kyc-4459.com/login
2025-02-11 00:00:00,5858,Kotak,GooglePay,QR Code Scam,scammer509@okicici,http://verify-kyc-8117.com/login
2025-02-11 00:00:00,1581,HDFC,Paytm,QR Code Scam,scammer788@okicici,http://verify-kyc-3999.com/login
2025-02-11 00:00:00,15552,Kotak,AmazonPay,Fake Customer Care,scammer971@okicici,http://verify-kyc-5363.com/login
2025-02-11 00:00:00,2236,SBI,AmazonPay,Phishing Link,scammer313@okicici,http://verify-kyc-5778.com/login
2025-02-12 00:00:00,9285,SBI,PhonePe,Fake Customer Care,scammer385@okicici,http://verify-kyc-6875.com/login
2025-02-12 00:00:00,25898,HDFC,GooglePay,QR Code Scam,scammer243@okicici,http://verify-kyc-8097.com/login
2025-02-12 00:00:00,33027,ICICI,AmazonPay,Fake Customer Care,scammer214@okicici,http://verify-kyc-5019.com/login
2025-02-12 00:00:00,14408,SBI,GooglePay,SIM Swap,scammer457@okicici,http://verify-kyc-1941.com/login
2025-02-12 00:00:00,38055,Axis,AmazonPay,Phishing Link,scammer200@okicici,http://verify-kyc-1955.com/login
2025-02-13 00:00:00,30637,Kotak,GooglePay,OTP SMS,scammer750@okicici,http://verify-kyc-9465.com/login
2025-02-13 00:00:00,27920,SBI,GooglePay,OTP SMS,scammer391@okicici,http://verify-kyc-9475.com/login
2025-02-13 00:00:00,26171,SBI,PhonePe,QR Code Scam,scammer177@okicici,http://verify-kyc-7476.com/login
2025-02-13 00:00:00,47426,Kotak,PhonePe,Phishing Link,scammer895@okicici,http://verify-kyc-8239.com/login
2025-02-13 00:00:00,39604,ICICI,AmazonPay,Phishing Link,scammer142@okicici,http://verify-kyc-4845.com/login
2025-02-13 00:00:00,28940,SBI,AmazonPay,Phishing Link,scammer985@okicici,http://verify-kyc-1601.com/login
2025-02-13 00:00:00,16117,ICICI,PhonePe,Fake Customer Care,scammer948@okicici,http://verify-kyc-7174.com/login
2025-02-14 00:00:00,23151,Kotak,AmazonPay,SIM Swap,scammer915@okicici,http://verify-kyc-9207.com/login
2025-02-14 00:00:00,10121,ICICI,PhonePe,OTP SMS,scammer791@okicici,http://verify-kyc-8830.com/login
2025-02-14 00:00:00,13218,ICICI,GooglePay,QR Code Scam,scammer118@okicici,http://verify-kyc-3452.com/login
2025-02-14 00:00:00,16588,ICICI,PhonePe,Phishing Link,scammer408@okicici,http://verify-kyc-7559.com/login
2025-02-14 00:00:00,13048,SBI,Paytm,QR Code Scam,scammer805@okicici,http://verify-kyc-7599.com/login
2025-02-14 00:00:00,4759,Axis,Paytm,Fake Customer Care,scammer345@okicici,http://verify-kyc-9228.com/login
2025-02-14 00:00:00,24037,Kotak,AmazonPay,SIM Swap,scammer882@okicici,http://verify-kyc-5489.com/login
2025-02-14 00:00:00,10777,SBI,PhonePe,QR Code Scam,scammer877@okicici,http://verify-kyc-9976.com/login
2025-02-14 00:00:00,26737,Axis,Paytm,OTP SMS,scammer253@okicici,http://verify-kyc-6554.com/login
2025-02-14 00:00:00,18823,HDFC,AmazonPay,Fake Customer Care,scammer363@okicici,http://verify-kyc-1080.com/login
2025-02-15 00:00:00,31003,Axis,AmazonPay,SIM Swap,scammer617@okicici,http://verify-kyc-5025.com/login
2025-02-15 00:00:00,11552,HDFC,GooglePay,Phishing Link,scammer530@okicici,http://verify-kyc-9394.com/login
2025-02-15 00:00:00,21297,Axis,GooglePay,Fake Customer Care,scammer207@okicici,http://verify-kyc-2535.com/login
2025-02-15 00:00:00,41965,HDFC,PhonePe,Phishing Link,scammer549@okicici,http://verify-kyc-8566.com/login
2025-02-15 00:00:00,37950,Axis,Paytm,OTP SMS,scammer644@okicici,http://verify-kyc-8165.com/login
2025-02-15 00:00:00,40775,SBI,GooglePay,SIM Swap,scammer247@okicici,http://verify-kyc-4331.com/login
2025-02-15 00:00:00,40699,ICICI,GooglePay,SIM Swap,scammer942@okicici,http://verify-kyc-6279.com/login
2025-02-15 00:00:00,13050,Kotak,Paytm,SIM Swap,scammer103@okicici,http://verify-kyc-1702.com/login
2025-02-15 00:00:00,19083,ICICI,Paytm,OTP SMS,scammer679@okicici,http://verify-kyc-1816.com/login
2025-02-15 00:00:00,20253,Axis,AmazonPay,OTP SMS,scammer481@okicici,http://verify-kyc-7679.com/login
2025-02-15 00:00:00,48938,HDFC,Paytm,QR Code Scam,scammer752@okicici,http://verify-kyc-1395.com/login
2025-02-15 00:00:00,9418,HDFC,AmazonPay,OTP SMS,scammer828@okicici,http://verify-kyc-4081.com/login
2025-02-16 00:00:00,5013,ICICI,AmazonPay,OTP SMS,scammer828@okicici,http://verify-kyc-5130.com/login
2025-02-16 00:00:00,21345,HDFC,Paytm,QR Code Scam,scammer862@okicici,http://verify-kyc-3013.com/login
2025-02-16 00:00:00,39029,HDFC,AmazonPay,SIM Swap,scammer737@okicici,http://verify-kyc-7104.com/login
2025-02-16 00:00:00,18986,Axis,GooglePay,Phishing Link,scammer184@okicici,http://verify-kyc-2939.com/login
2025-02-16 00:00:00,37583,SBI,GooglePay,Fake Customer Care,scammer228@okicici,http://verify-kyc-7370.com/login
2025-02-16 00:00:00,9879,Axis,AmazonPay,Phishing Link,scammer698@okicici,http://verify-kyc-2488.com/login
2025-02-16 00:00:00,32584,Axis,AmazonPay,Phishing Link,scammer701@okicici,http://verify-kyc-5114.com/login
2025-02-16 00:00:00,33867,HDFC,Paytm,Fake Customer Care,scammer569@okicici,http://verify-kyc-3128.com/login
2025-02-16 00:00:00,24664,Axis,GooglePay,Phishing Link,scammer880@okicici,http://verify-kyc-2099.com/login
2025-02-17 00:00:00,8419,HDFC,Paytm,Fake Customer Care,scammer170@okicici,http://verify-kyc-2489.com/login
2025-02-17 00:00:00,31733,Axis,GooglePay,Fake Customer Care,scammer457@okicici,http://verify-kyc-6132.com/login
2025-02-17 00:00:00,48446,HDFC,GooglePay,Fake Customer Care,scammer429@okicici,http://verify-kyc-8894.com/login
2025-02-17 00:00:00,11573,HDFC,Paytm,Phishing Link,scammer119@okicici,http://verify-kyc-9935.com/login
2025-02-17 00:00:00,35589,Axis,AmazonPay,Phishing Link,scammer977@okicici,http://verify-kyc-2911.com/login
2025-02-18 00:00:00,26287,Axis,GooglePay,OTP SMS,scammer739@okicici,http://verify-kyc-3459.com/login
2025-02-18 00:00:00,11335,HDFC,PhonePe,OTP SMS,scammer232@okicici,http://verify-kyc-1515.com/login
2025-02-18 00:00:00,18930,Kotak,Paytm,QR Code Scam,scammer279@okicici,http://verify-kyc-1301.com/login
2025-02-18 00:00:00,23746,Kotak,PhonePe,SIM Swap,scammer590@okicici,http://verify-kyc-9671.com/login
2025-02-18 00:00:00,6065,Axis,Paytm,Phishing Link,scammer352@okicici,http://verify-kyc-7676.com/login
2025-02-18 00:00:00,26763,Kotak,Paytm,Fake Customer Care,scammer148@okicici,http://verify-kyc-7067.com/login
2025-02-18 00:00:00,47554,HDFC,GooglePay,QR Code Scam,scammer759@okicici,http://verify-kyc-2977.com/login
2025-02-18 00:00:00,42406,ICICI,GooglePay,Fake Customer Care,scammer841@okicici,http://verify-kyc-9838.com/login
2025-02-18 00:00:00,6584,Axis,Paytm,SIM Swap,scammer273@okicici,http://verify-kyc-8923.com/login
2025-02-18 00:00:00,47078,ICICI,GooglePay,QR Code Scam,scammer603@okicici,http://verify-kyc-9337.com/login
2025-02-18 00:00:00,5079,HDFC,GooglePay,Phishing Link,scammer883@okicici,http://verify-kyc-2552.com/login
2025-02-19 00:00:00,43514,Axis,GooglePay,Fake Customer Care,scammer589@okicici,http://verify-kyc-2986.com/login
2025-02-19 00:00:00,8811,Kotak,AmazonPay,Fake Customer Care,scammer499@okicici,http://verify-kyc-6650.com/login
2025-02-19 00:00:00,39732,Kotak,AmazonPay,SIM Swap,scammer886@okicici,http://verify-kyc-8041.com/login
2025-02-19 00:00:00,41384,HDFC,AmazonPay,QR Code Scam,scammer463@okicici,http://verify-kyc-9108.com/login
2025-02-19 00:00:00,46375,Kotak,Paytm,OTP SMS,scammer725@okicici,http://verify-kyc-2599.com/login
2025-02-19 00:00:00,8840,Axis,GooglePay,Fake Customer Care,scammer478@okicici,http://verify-kyc-5817.com/login
2025-02-19 00:00:00,34995,HDFC,GooglePay,Fake Customer Care,scammer806@okicici,http://verify-kyc-5486.com/login
2025-02-19 00:00:00,25975,Axis,Paytm,Fake Customer Care,scammer871@okicici,http://verify-kyc-1923.com/login
2025-02-19 00:00:00,47908,HDFC,AmazonPay,OTP SMS,scammer644@okicici,http://verify-kyc-3263.com/login
2025-02-20 00:00:00,7431,ICICI,PhonePe,SIM Swap,scammer774@okicici,http://verify-kyc-4814.com/login
2025-02-20 00:00:00,24693,SBI,AmazonPay,Phishing Link,scammer155@okicici,http://verify-kyc-1740.com/login
2025-02-20 00:00:00,9604,ICICI,PhonePe,Phishing Link,scammer783@okicici,http://verify-kyc-4994.com/login
2025-02-20 00:00:00,4518,ICICI,PhonePe,Phishing Link,scammer357@okicici,http://verify-kyc-6559.com/login
2025-02-20 00:00:00,35019,ICICI,PhonePe,SIM Swap,scammer293@okicici,http://verify-kyc-1326.com/login
2025-02-20 00:00:00,19921,ICICI,GooglePay,Phishing Link,scammer517@okicici,http://verify-kyc-8057.com/login
2025-02-20 00:00:00,15096,ICICI,AmazonPay,Phishing Link,scammer670@okicici,http://verify-kyc-3343.com/login
2025-02-20 00:00:00,1127,Axis,Paytm,Phishing Link,scammer775@okicici,http://verify-kyc-9807.com/login
2025-02-20 00:00:00,17761,ICICI,PhonePe,OTP SMS,scammer891@okicici,http://verify-kyc-9146.com/login
2025-02-20 00:00:00,42671,ICICI,Paytm,Phishing Link,scammer338@okicici,http://verify-kyc-4859.com/login
2025-02-20 00:00:00,39899,ICICI,AmazonPay,Fake Customer Care,scammer535@okicici,http://verify-kyc-2756.com/login
2025-02-20 00:00:00,13682,SBI,AmazonPay,Fake Customer Care,scammer551@okicici,http://verify-kyc-2700.com/login
2025-02-20 00:00:00,8393,Axis,GooglePay,OTP SMS,scammer129@okicici,http://verify-kyc-8159.com/login
2025-02-20 00:00:00,9034,HDFC,GooglePay,Fake Customer Care,scammer750@okicici,http://verify-kyc-2245.com/login
2025-02-21 00:00:00,41694,HDFC,Paytm,Fake Customer Care,scammer516@okicici,http://verify-kyc-7952.com/login
2025-02-21 00:00:00,27530,Kotak,GooglePay,QR Code Scam,scammer433@okicici,http://verify-kyc-9323.com/login
2025-02-21 00:00:00,48956,SBI,AmazonPay,Fake Customer Care,scammer149@okicici,http://verify-kyc-4891.com/login
2025-02-21 00:00:00,41171,ICICI,PhonePe,Phishing Link,scammer827@okicici,http://verify-kyc-6010.com/login
2025-02-21 00:00:00,11188,SBI,AmazonPay,QR Code Scam,scammer180@okicici,http://verify-kyc-1880.com/login
2025-02-22 00:00:00,17982,ICICI,AmazonPay,QR Code Scam,scammer952@okicici,http://verify-kyc-4790.com/login
2025-02-22 00:00:00,42857,SBI,GooglePay,Fake Customer Care,scammer793@okicici,http://verify-kyc-1439.com/login
2025-02-22 00:00:00,8551,Kotak,PhonePe,Phishing Link,scammer595@okicici,http://verify-kyc-2158.com/login
2025-02-22 00:00:00,9216,SBI,Paytm,Fake Customer Care,scammer803@okicici,http://verify-kyc-2338.com/login
2025-02-22 00:00:00,44220,HDFC,AmazonPay,Phishing Link,scammer971@okicici,http://verify-kyc-2881.com/login
2025-02-22 00:00:00,14368,SBI,Paytm,QR Code Scam,scammer979@okicici,http://verify-kyc-6847.com/login
2025-02-22 00:00:00,48927,Kotak,AmazonPay,SIM Swap,scammer174@okicici,http://verify-kyc-6343.com/login
2025-02-22 00:00:00,1694,HDFC,AmazonPay,Phishing Link,scammer249@okicici,http://verify-kyc-5773.com/login
2025-02-23 00:00:00,39114,ICICI,PhonePe,Phishing Link,scammer641@okicici,http://verify-kyc-5746.com/login
2025-02-23 00:00:00,7078,ICICI,PhonePe,OTP SMS,scammer258@okicici,http://verify-kyc-6985.com/login
2025-02-23 00:00:00,17723,Kotak,GooglePay,OTP SMS,scammer725@okicici,http://verify-kyc-3510.com/login
2025-02-23 00:00:00,47439,SBI,AmazonPay,Fake Customer Care,scammer468@okicici,http://verify-kyc-4824.com/login
2025-02-23 00:00:00,35365,Kotak,PhonePe,QR Code Scam,scammer238@okicici,http://verify-kyc-9728.com/login
2025-02-23 00:00:00,9731,Axis,GooglePay,Fake Customer Care,scammer117@okicici,http://verify-kyc-1286.com/login
2025-02-23 00:00:00,45568,SBI,Paytm,Phishing Link,scammer693@okicici,http://verify-kyc-6558.com/login
2025-02-23 00:00:00,48056,SBI,PhonePe,OTP SMS,scammer917@okicici,http://verify-kyc-2300.com/login
2025-02-23 00:00:00,20706,SBI,GooglePay,Fake Customer Care,scammer273@okicici,http://verify-kyc-1015.com/login
2025-02-23 00:00:00,30214,ICICI,Paytm,Phishing Link,scammer122@okicici,http://verify-kyc-3215.com/login
2025-02-23 00:00:00,19018,ICICI,AmazonPay,SIM Swap,scammer577@okicici,http://verify-kyc-6242.com/login
2025-02-23 00:00:00,28868,Axis,AmazonPay,SIM Swap,scammer614@okicici,http://verify-kyc-3281.com/login
2025-02-23 00:00:00,19888,HDFC,AmazonPay,SIM Swap,scammer488@okicici,http://verify-kyc-9705.com/login
2025-02-23 00:00:00,44208,Kotak,GooglePay,OTP SMS,scammer784@okicici,http://verify-kyc-8603.com/login
2025-02-24 00:00:00,26167,Kotak,PhonePe,SIM Swap,scammer735@okicici,http://verify-kyc-7181.com/login
2025-02-24 00:00:00,23027,SBI,Paytm,OTP SMS,scammer116@okicici,http://verify-kyc-8260.com/login
2025-02-24 00:00:00,9209,Kotak,AmazonPay,QR Code Scam,scammer178@okicici,http://verify-kyc-2633.com/login
2025-02-24 00:00:00,3383,HDFC,Paytm,QR Code Scam,scammer846@okicici,http://verify-kyc-2297.com/login
2025-02-24 00:00:00,4088,Kotak,PhonePe,Phishing Link,scammer214@okicici,http://verify-kyc-6018.com/login
2025-02-24 00:00:00,10089,Axis,Paytm,Fake Customer Care,scammer452@okicici,http://verify-kyc-7622.com/login
2025-02-24 00:00:00,10383,ICICI,PhonePe,Fake Customer Care,scammer622@okicici,http://verify-kyc-5983.com/login
2025-02-24 00:00:00,16734,ICICI,AmazonPay,OTP SMS,scammer456@okicici,http://verify-kyc-6872.com/login
2025-02-24 00:00:00,41986,SBI,AmazonPay,Fake Customer Care,scammer894@okicici,http://verify-kyc-4739.com/login
2025-02-24 00:00:00,33106,Axis,AmazonPay,OTP SMS,scammer389@okicici,http://verify-kyc-7781.com/login
2025-02-24 00:00:00,12992,Axis,AmazonPay,SIM Swap,scammer998@okicici,http://verify-kyc-8736.com/login
2025-02-24 00:00:00,11199,Axis,AmazonPay,SIM Swap,scammer364@okicici,http://verify-kyc-5160.com/login
2025-02-25 00:00:00,33897,HDFC,GooglePay,Fake Customer Care,scammer292@okicici,http://verify-kyc-2367.com/login
2025-02-25 00:00:00,4647,Axis,Paytm,OTP SMS,scammer312@okicici,http://verify-kyc-8127.com/login
2025-02-25 00:00:00,19743,ICICI,GooglePay,Fake Customer Care,scammer588@okicici,http://verify-kyc-2543.com/login
2025-02-25 00:00:00,40064,HDFC,GooglePay,OTP SMS,scammer623@okicici,http://verify-kyc-9832.com/login
2025-02-25 00:00:00,46433,HDFC,GooglePay,OTP SMS,scammer708@okicici,http://verify-kyc-3318.com/login
2025-02-25 00:00:00,22283,SBI,Paytm,Phishing Link,scammer232@okicici,http://verify-kyc-9687.com/login
2025-02-25 00:00:00,47860,Kotak,AmazonPay,SIM Swap,scammer883@okicici,http://verify-kyc-3446.com/login
2025-02-25 00:00:00,26585,SBI,PhonePe,Fake Customer Care,scammer538@okicici,http://verify-kyc-1117.com/login
2025-02-26 00:00:00,25004,Kotak,GooglePay,Fake Customer Care,scammer981@okicici,http://verify-kyc-3213.com/login
2025-02-26 00:00:00,27518,HDFC,AmazonPay,OTP SMS,scammer448@okicici,http://verify-kyc-5817.com/login
2025-02-26 00:00:00,39975,Axis,PhonePe,QR Code Scam,scammer236@okicici,http://verify-kyc-1999.com/login
2025-02-26 00:00:00,19204,Kotak,AmazonPay,Fake Customer Care,scammer878@okicici,http://verify-kyc-6628.com/login
2025-02-26 00:00:00,894,SBI,Paytm,Phishing Link,scammer673@okicici,http://verify-kyc-3239.com/login
2025-02-26 00:00:00,36094,HDFC,AmazonPay,Fake Customer Care,scammer594@okicici,http://verify-kyc-2089.com/login
2025-02-26 00:00:00,7268,ICICI,PhonePe,Phishing Link,scammer190@okicici,http://verify-kyc-8800.com/login
2025-02-26 00:00:00,28374,ICICI,GooglePay,SIM Swap,scammer174@okicici,http://verify-kyc-2181.com/login
